respondent_id,h1n1_vaccine,seasonal_vaccine
26844,0.14883487575609375,0.780554962963004
26845,0.13740194487303445,0.865540727210979
26846,0.10836310458392993,0.8033396513983426
26847,0.6602236430297559,0.638990601571812
26848,0.05705518852522481,0.7532063907591704
26849,0.10264058976349281,0.5358771954549979
26850,0.6797818042793323,0.8303278249462044
26851,0.08554501349185233,0.5847759788450695
26852,0.12902209597090938,0.8004561726669395
26853,0.3588150290401873,0.6153695500036769
26854,0.07919792214528287,0.724503054728813
26855,0.6563496407660411,0.8274067555404767
26856,0.34394566527224996,0.4233936719397682
26857,0.39295327745047703,0.6356639891056048
26858,0.1082556202056346,0.7712136908421503
26859,0.19796945127911855,0.6977930248820672
26860,0.1698888941631537,0.48975527889956927
26861,0.16891683603768834,0.5079330496651374
26862,0.23001930374783716,0.7017534660677545
26863,0.27806144163413976,0.7557925339568261
26864,0.6367896135066635,0.802761634346753
26865,0.14132258446810503,0.47131192120529
26866,0.3187048155125836,0.8091935128557234
26867,0.2353151482751487,0.7608711397947804
26868,0.47670141308382213,0.781396702382274
26869,0.28898939542268304,0.7853395093357906
26870,0.8149835327022331,0.911381814717507
26871,0.0707773095862415,0.5686291930347879
26872,0.07433617536751222,0.8599861381343386
26873,0.20349912027870862,0.8140485916462247
26874,0.2882321895649928,0.7934171873364964
26875,0.5647341011948177,0.7930231167690732
26876,0.3037080669063571,0.3683904336408342
26877,0.1445498667034476,0.7990942864967844
26878,0.2709717816963388,0.7794645283988185
26879,0.06500463773609082,0.3907080762413405
26880,0.12590958081257825,0.6587092556692631
26881,0.05748312210221925,0.6466916725733926
26882,0.17044266335425018,0.7710879784564214
26883,0.2411342430667818,0.7423643975284127
26884,0.19716323103122704,0.648291313575419
26885,0.1864558250942767,0.7677724849967285
26886,0.1026811079631708,0.7711838481825981
26887,0.7460676493905611,0.9029641695330941
26888,0.6855045383906775,0.8076532705553899
26889,0.16490260169050552,0.8300753905097968
26890,0.25953473887917516,0.7327897044776931
26891,0.26469782716748813,0.7620795927414344
26892,0.13021580503593347,0.7658069686023783
26893,0.1897685013464171,0.7494482616762754
26894,0.22119374457839908,0.6258129739367873
26895,0.11524722163537951,0.8139907057545334
26896,0.1412339153649146,0.6718820386253722
26897,0.14426243987172055,0.5894554671848898
26898,0.2447344381982092,0.6128525270683985
26899,0.16833702232487996,0.6753529497158878
26900,0.2885991269413153,0.8170165174656107
26901,0.14692682276212338,0.6954316710282361
26902,0.09471874942223682,0.9181158155560872
26903,0.3238543494674801,0.4258212594837825
26904,0.11316921930936584,0.815869251584368
26905,0.41564950301079207,0.8762154226262903
26906,0.23903887678026092,0.8034160691359545
26907,0.06475943044935459,0.9346696301855985
26908,0.12497441058493036,0.8421583267210266
26909,0.5215991411591794,0.6915162429244867
26910,0.2748648757746765,0.630384770741556
26911,0.3505730705086895,0.7794085806680443
26912,0.809467030433286,0.9013934531758867
26913,0.765357717869378,0.877262203298679
26914,0.19972887173629073,0.732710146053429
26915,0.10079422162004079,0.8253710758246772
26916,0.2096389516895511,0.7718047258289584
26917,0.09231404120994627,0.4165190387060657
26918,0.21149765908846113,0.7828932497230482
26919,0.24064797148866307,0.7865806354393653
26920,0.153097410414941,0.7772764049772315
26921,0.09051344868261595,0.8698685656231676
26922,0.057162610643992535,0.9039950424747435
26923,0.19603130973208804,0.7469710245342459
26924,0.282933059001985,0.7289463352036202
26925,0.26951494740137316,0.7361092448700219
26926,0.701746478580439,0.6831162701895684
26927,0.34942323972882156,0.7185452219960147
26928,0.09594734339836783,0.9034416427764875
26929,0.13437138868595705,0.6630131547441448
26930,0.7785697919108069,0.8871567973542112
26931,0.2073312416518834,0.8116235315295919
26932,0.05109152825510673,0.8504524234582341
26933,0.09383405419406748,0.8669163094665144
26934,0.5697430858472056,0.740719265114739
26935,0.08633180033199894,0.8069514264367458
26936,0.6020460709695586,0.6394615860018575
26937,0.2292548807258099,0.8181962331569624
26938,0.16022303334761312,0.5800068060151203
26939,0.05136780605755051,0.3775774292732765
26940,0.24088839930000228,0.677657021784695
26941,0.12702510888292617,0.7779116407740663
26942,0.7596194388810602,0.8996334343319493
26943,0.13315030511786374,0.8924072825980808
26944,0.2987036243205953,0.8137587945177396
26945,0.3268109059214448,0.8149363383672475
26946,0.10653059373621007,0.8869531625675086
26947,0.23675230637931477,0.7799963083077385
26948,0.1156681315992277,0.450167906162435
26949,0.14999145180101425,0.47509671047887425
26950,0.09870313674896664,0.9058956698596292
26951,0.20194628594197667,0.7922229864411943
26952,0.7923698391707255,0.7846413524954984
26953,0.7334905544124212,0.8652202131060737
26954,0.20010703937521834,0.7566776284088019
26955,0.21077490654438927,0.8302755647616863
26956,0.24517675810810718,0.7975172376069237
26957,0.05373531365197042,0.9127530683465805
26958,0.27186020393583726,0.6753440542609705
26959,0.09044543604180093,0.6235923232375093
26960,0.13695164564501805,0.44906243553959646
26961,0.18953160053475335,0.7526016360643142
26962,0.10806484782127154,0.9007336071297686
26963,0.24484706058948147,0.7759982372149369
26964,0.2353151482751487,0.7608711397947804
26965,0.7551476427438293,0.8806976075343345
26966,0.08700622288955184,0.39304730794607773
26967,0.2558189426103406,0.809860349033408
26968,0.09427141934244541,0.8099183200065811
26969,0.12785417292415513,0.49940262358081283
26970,0.6294919054865841,0.6791901647228633
26971,0.1897685013464171,0.7494482616762754
26972,0.14667811475665882,0.43375371729546364
26973,0.1383557737946963,0.6537863183162377
26974,0.22638398826115036,0.7031885003004152
26975,0.09841822395832632,0.7405603148088326
26976,0.6254646792577835,0.7079505364686809
26977,0.07769839193346176,0.8291377904263053
26978,0.05618291769731059,0.8843324571133396
26979,0.2597515669597492,0.7547123791461845
26980,0.1022795414405314,0.6382578856270568
26981,0.08764698092262986,0.7569864791081973
26982,0.7936210622408215,0.8808175024420469
26983,0.2014390510756837,0.7554163102943962
26984,0.22450025840365043,0.7589379175072577
26985,0.08250992510104777,0.7207216395520825
26986,0.19090445620125526,0.810568160802704
26987,0.22531832141364402,0.7744199588289488
26988,0.07349488374729793,0.6645213360931292
26989,0.2149699790537869,0.8187872145315899
26990,0.08346236694645252,0.48065144364553847
26991,0.6391303551998044,0.8642891934224649
26992,0.7291343030354237,0.9004025031556621
26993,0.27958019744668106,0.8212875833889509
26994,0.1899099500036548,0.7421876092109745
26995,0.09753386439269755,0.555327719853632
26996,0.7586857901509872,0.8578008158098688
26997,0.05735472150351919,0.517894057636716
26998,0.1412339153649146,0.6718820386253722
26999,0.5848624096490238,0.8832110113366739
27000,0.26425498683025056,0.7844812812696432
27001,0.07068688348771868,0.913555826936486
27002,0.11265964523010799,0.7689825910499314
27003,0.16296167221586952,0.46966413023404674
27004,0.22642859360154474,0.7784741663704116
27005,0.3452879106555639,0.6697418462747543
27006,0.796814134427537,0.8982289432690546
27007,0.29512255548272204,0.7680489665548254
27008,0.11518233509674565,0.44852274504820033
27009,0.2901331331830669,0.7695248303158155
27010,0.2576091050658543,0.7506527006221498
27011,0.21306209202917112,0.7813577567392946
27012,0.46099407433270767,0.8756442015356799
27013,0.2855061841423024,0.8210255706455544
27014,0.08989222900377067,0.7531015349826694
27015,0.24601383707920627,0.796219399195248
27016,0.17260393452087672,0.7606088019947305
27017,0.24305203961987173,0.8244874435753189
27018,0.308235536634928,0.8053522029828416
27019,0.7722388921256638,0.8752318253444822
27020,0.599551875573849,0.9067044031012393
27021,0.11519139018339156,0.8135729110643708
27022,0.20338589012489633,0.7519676689347407
27023,0.2664781712422049,0.755403545841907
27024,0.05618458785112979,0.7696908580151203
27025,0.17538521302066376,0.29902763756697176
27026,0.26230463279612415,0.8068524518162882
27027,0.1466135230082944,0.8012884989989516
27028,0.30060893349961126,0.8222140491504447
27029,0.09165890275679228,0.7050723435399708
27030,0.3548242594921784,0.5782051260211992
27031,0.18509190655861446,0.8596314131624924
27032,0.25262344472848275,0.7686310236196869
27033,0.2822508437744941,0.750835336924471
27034,0.07516878861821372,0.8581074859301466
27035,0.2359633175182379,0.7986108620596817
27036,0.22092885684231664,0.7823030361359703
27037,0.6252159199010189,0.8259558887117793
27038,0.11470143915210966,0.42448305992689517
27039,0.7690416786386175,0.8875916706935005
27040,0.19079095381759867,0.3563457975258107
27041,0.15279862511864675,0.7655862934451082
27042,0.13690242017675583,0.8936962385814834
27043,0.675859351115794,0.8988295862732602
27044,0.03797972016916825,0.30887425866443813
27045,0.24240387037678254,0.7794537428747065
27046,0.17165696701786456,0.6572589824432127
27047,0.590008183460125,0.8232064075909111
27048,0.16731036918684464,0.7299109507260685
27049,0.32904744157578353,0.7206037579518241
27050,0.09253826191852181,0.8029297377788532
27051,0.23675230637931477,0.7474971120662139
27052,0.19576231677646944,0.6516640507921793
27053,0.8148701263729041,0.8852678235670368
27054,0.07691468066675582,0.6284052885422927
27055,0.12002724119880168,0.8459832746113699
27056,0.1310438924821766,0.45950405101931036
27057,0.13316935033774857,0.6951116730139176
27058,0.7891109060669049,0.8930583941274197
27059,0.17042557619084112,0.7557524647972119
27060,0.08990262024005459,0.843280529746432
27061,0.10687240573821967,0.8225106980443133
27062,0.0866370472012748,0.837864952636177
27063,0.12713319540854928,0.8887558947630425
27064,0.2220532900822552,0.7179971753361845
27065,0.146605660972602,0.7445928396130661
27066,0.1123156390212007,0.8576763803876232
27067,0.26469782716748813,0.7620795927414344
27068,0.6561949299363833,0.8773272814147387
27069,0.7271493975199528,0.8834920170494864
27070,0.1902123459956184,0.7543363255865788
27071,0.15959038078121146,0.6825949844395656
27072,0.05979495957009061,0.8468001239444937
27073,0.0572579042160361,0.8933095097023908
27074,0.1483470791093412,0.756397056136322
27075,0.6225862877621902,0.8253485567599967
27076,0.5066579663557256,0.7797371282791101
27077,0.18635841028285155,0.7292786994983559
27078,0.22697343761035985,0.7740598237895551
27079,0.0804765909083621,0.833907779435515
27080,0.26758468745277797,0.6658254779360152
27081,0.0573097751074191,0.8148220516364078
27082,0.2947364187158655,0.80878989932896
27083,0.23162460252622055,0.7179971753361845
27084,0.8257570346662867,0.7887442484577543
27085,0.11362100642644724,0.420351098329128
27086,0.09705190690665189,0.6190656775956205
27087,0.22937113450474797,0.6084528216876932
27088,0.5811671011049313,0.8395809255488754
27089,0.21913340447346247,0.7128089434173698
27090,0.2943773075880124,0.7920177847831534
27091,0.716211374443325,0.7372985661488921
27092,0.15545036654160893,0.6487052156885097
27093,0.2558189426103406,0.8074654830716865
27094,0.09851038817161163,0.40001645638430233
27095,0.12163720070422518,0.8216439921975865
27096,0.09411612268016858,0.6140099548181245
27097,0.6928766848201144,0.8213752467742714
27098,0.7759428718808625,0.9031065056017529
27099,0.27136518728790676,0.7380100471296145
27100,0.13625908974251721,0.8187088453665325
27101,0.12363672372091865,0.7966876638494108
27102,0.09748761576223003,0.8763895854827908
27103,0.13552274742893694,0.4939518671033409
27104,0.4908923038360011,0.7612716914575415
27105,0.08670286541967026,0.592895958043098
27106,0.25139719868397237,0.7937851713667665
27107,0.6444779502316097,0.87544811107965
27108,0.23462128343796154,0.6705114578858814
27109,0.19545368055442944,0.7943497512607
27110,0.20607994040529487,0.7595198523858911
27111,0.10511761081151812,0.813972527548044
27112,0.6460162098806542,0.8946046481913029
27113,0.17260393452087672,0.7606088019947305
27114,0.19972887173629073,0.732710146053429
27115,0.6183588468604139,0.8272516472422257
27116,0.11578147889605908,0.8871707285161132
27117,0.19682195364489505,0.7212596449381741
27118,0.2292548807258099,0.8181962331569624
27119,0.1499507328889996,0.8075609754071033
27120,0.09949244877926569,0.9284809934141647
27121,0.047207141227352305,0.8858608664564662
27122,0.27443332487346417,0.7914611262404564
27123,0.23454838167292896,0.6223574682770177
27124,0.1519421495003836,0.6976109029748682
27125,0.13187426621810303,0.6908621046717344
27126,0.6090977412492264,0.6641866895454376
27127,0.13621355302249766,0.6009729641143171
27128,0.2525699809869787,0.7773460298403327
27129,0.37694704678327284,0.6908371208573755
27130,0.19677628247561968,0.7897073911996422
27131,0.10147707663673267,0.42061061145283957
27132,0.6315285442451808,0.8345834687456767
27133,0.2323753479661542,0.7458665869668586
27134,0.24240387037678254,0.7794537428747065
27135,0.2536040622552841,0.7587665866876473
27136,0.20461606268642893,0.8013172343829461
27137,0.13507611599532784,0.7580673676482963
27138,0.3160915346994616,0.7830603131541655
27139,0.19326210563030016,0.48975941898244335
27140,0.7260884695208243,0.8574801778531262
27141,0.6961702202995055,0.8695945563264814
27142,0.1516842889900464,0.7715730034045134
27143,0.15151223622588553,0.6630131547441448
27144,0.12131104680138631,0.34039477679206825
27145,0.7666493254346743,0.8715237626985174
27146,0.04601880073920797,0.8758621333463658
27147,0.1965542868634351,0.7545448219597723
27148,0.40939547207834065,0.6309165360382525
27149,0.608949412507256,0.7698390519966576
27150,0.48637901430608055,0.8788484426976925
27151,0.1462912848401868,0.8167126737034439
27152,0.10286261605577501,0.8089534131070516
27153,0.2542522314983733,0.8037369162744009
27154,0.7846759454439539,0.9089033746237346
27155,0.3449757338493198,0.7973123399910769
27156,0.09657678541507833,0.7594409255125945
27157,0.036266270543366896,0.9033919979666
27158,0.13030407401835464,0.7574557868022428
27159,0.27642979318506755,0.7615518385883132
27160,0.2669134911252145,0.7657304924925371
27161,0.2417216551492916,0.8025713032453692
27162,0.1527918104109852,0.866518494788359
27163,0.6897803465203199,0.8208040637225977
27164,0.16496522083741774,0.34280445357785877
27165,0.6650561129405105,0.8629313501851339
27166,0.46572203584273597,0.7392661052733123
27167,0.26469782716748813,0.7620795927414344
27168,0.11125557094117483,0.8490887149675651
27169,0.7187059318658799,0.8963482956141993
27170,0.2527275831545525,0.7731812664665548
27171,0.134415100120769,0.7382339849560587
27172,0.07349649593924953,0.9274610840734703
27173,0.6801528070886861,0.8815600735812575
27174,0.2851367050987366,0.5780938770196292
27175,0.28786722125693626,0.7128152558943699
27176,0.6336017761580396,0.8190280863451782
27177,0.6634485220951077,0.8840788325644076
27178,0.23722263248727132,0.8150737628303304
27179,0.2885991269413153,0.8170165174656107
27180,0.24064797148866307,0.7681619608420057
27181,0.055180896919563495,0.9345833934864854
27182,0.5964345523140798,0.8382860074206324
27183,0.12882064437066085,0.8490233552579561
27184,0.1429540749594816,0.8070006904469506
27185,0.6230962490996024,0.8232783372565003
27186,0.23890130574326401,0.8136333662083147
27187,0.18776584155562875,0.6933702148733343
27188,0.10286261605577501,0.8197028972025323
27189,0.10286261605577501,0.8089534131070516
27190,0.7666493254346743,0.8604894025201106
27191,0.09151211353606933,0.8314819769172564
27192,0.7451059803479818,0.8689134562595668
27193,0.11524722163537951,0.8139907057545334
27194,0.27369115547467804,0.7338909760033331
27195,0.17028400438481658,0.7615115414135313
27196,0.2413088088293507,0.8112049278866822
27197,0.15057247217408287,0.8916538360792968
27198,0.7320288138307741,0.8703907622477085
27199,0.09462563299813849,0.4684263447863245
27200,0.22681169051311098,0.821654474015509
27201,0.7413416294639876,0.838635008267187
27202,0.1897820233619089,0.3682804345552004
27203,0.25633754985697627,0.7744754043879069
27204,0.12902209597090938,0.7713106656044635
27205,0.13662306192270662,0.6449939747758408
27206,0.29561142059579804,0.7892795180083901
27207,0.22370121158354558,0.6664401708451616
27208,0.6705576087077987,0.6926142379630302
27209,0.19796945127911855,0.6977930248820672
27210,0.22530952919882283,0.745695192526589
27211,0.1934974317259417,0.7897543090572064
27212,0.7413505751542526,0.9104537281085935
27213,0.6559074598449115,0.902271892102243
27214,0.056432774317263935,0.7253136228607862
27215,0.17950559376308514,0.8542412314512537
27216,0.11916866935372564,0.8280872173800761
27217,0.12131743392233395,0.5068108025197907
27218,0.5719729385313763,0.8917992129216245
27219,0.23001930374783716,0.7017534660677545
27220,0.2722688403121256,0.7465110937629557
27221,0.2462870302960079,0.8034306186859779
27222,0.22357719636125672,0.7434596301489095
27223,0.10399426258005032,0.8253522998303117
27224,0.25018025451578385,0.7720865292794565
27225,0.1689504478428085,0.6203920692107432
27226,0.10435629148725023,0.7446637153034888
27227,0.2353151482751487,0.7608711397947804
27228,0.2801358790931707,0.8347661705268081
27229,0.6514281968743904,0.8223135785072817
27230,0.12024589677117076,0.8730585155927769
27231,0.32608108428320065,0.764264526274449
27232,0.28769947740238716,0.7405927255018037
27233,0.6521159577026224,0.7381084130234714
27234,0.2556236733132379,0.3592151490031776
27235,0.8017111871322019,0.8961303178859003
27236,0.11733655910697957,0.8502573048051421
27237,0.26469782716748813,0.7620795927414344
27238,0.2727208672972518,0.8023196348644773
27239,0.6126348325310245,0.7337955347355312
27240,0.2088772998068004,0.8140418532740339
27241,0.27765763173349767,0.779568513023127
27242,0.36073341302970624,0.7516565387009457
27243,0.2728283002608624,0.4737808710022321
27244,0.1761299774857802,0.7588714638545908
27245,0.30964226064826733,0.6690952228684138
27246,0.7646178378799295,0.9004025031556621
27247,0.10653059373621007,0.8869531625675086
27248,0.20253462010667336,0.8060108100937109
27249,0.17984344588018045,0.7479247551403738
27250,0.29892283971908534,0.810744041057459
27251,0.29636382092960273,0.78883036561165
27252,0.6060678666182103,0.8639385903245748
27253,0.08858920737978462,0.9186446941139055
27254,0.7348303701273028,0.8367264142798633
27255,0.20338589012489633,0.7519676689347407
27256,0.4425244509471185,0.9006110198005634
27257,0.7522861760673519,0.8955599252664185
27258,0.7425038833989059,0.9209676950965483
27259,0.24305203961987173,0.8161328254415596
27260,0.26258798252145155,0.7094287070975778
27261,0.11140098784964907,0.819555370393389
27262,0.23218693123259843,0.7824346075560991
27263,0.12865294911957711,0.5296667921520617
27264,0.14389051313173792,0.7380609278220955
27265,0.07077053690028798,0.8127583264004536
27266,0.3057923464222291,0.82248991921079
27267,0.23211963728307605,0.7946867582744385
27268,0.15295062748809837,0.800185543553268
27269,0.6506010439367949,0.735944736993506
27270,0.14132258446810503,0.47131192120529
27271,0.09896328733739065,0.8000968601045764
27272,0.049855892551721605,0.8178866476535438
27273,0.1989315026175829,0.7422144426823885
27274,0.3070321590329698,0.7746206233738026
27275,0.20338589012489633,0.7519676689347407
27276,0.0683450445221572,0.5118318569104244
27277,0.04847038329441927,0.8956175183930265
27278,0.2903378195700617,0.6885649355318367
27279,0.1821478532374228,0.7818325362360706
27280,0.6182175625514503,0.8771596697751891
27281,0.0977839880383307,0.7924624975262696
27282,0.13278631566767243,0.8599941046208959
27283,0.08894335151906743,0.37389166372449134
27284,0.5703471489988946,0.7932566875618702
27285,0.12595780783918617,0.7406809163042126
27286,0.12805365985085432,0.47417759880321186
27287,0.27645615892047565,0.7771623672504628
27288,0.7089826652234965,0.8644708424259759
27289,0.21458413692912243,0.7314615280793119
27290,0.08971492813606462,0.6589433694500829
27291,0.7345358175670731,0.8693333849821226
27292,0.09449530952864227,0.8952769184758157
27293,0.10685665642835306,0.8686297568133455
27294,0.08485325245111133,0.3458185526431998
27295,0.29907606569089557,0.775365087265229
27296,0.14673668379975827,0.8788262644001688
27297,0.13884185406373603,0.8448919337478233
27298,0.24746533491729444,0.7153585855798157
27299,0.24305203961987173,0.8161328254415596
27300,0.26595435366313247,0.8190750148190651
27301,0.08605762714069723,0.4925550151541196
27302,0.1429540749594816,0.7941367784012235
27303,0.048865919788429815,0.3461995276474835
27304,0.11679399199950863,0.8182458071977321
27305,0.18509201034073214,0.3678448380851286
27306,0.28594157984422214,0.8229762013590123
27307,0.791005273216607,0.8794356392319941
27308,0.28790133652301125,0.6993288786148315
27309,0.5352757446029068,0.902652634381682
27310,0.16420174458544134,0.506691888030013
27311,0.23664522190566223,0.6724570228857143
27312,0.09473540366437297,0.7298891210121624
27313,0.2462870302960079,0.79233838565153
27314,0.09458631567977253,0.5590839165992298
27315,0.2292548807258099,0.8053510551214402
27316,0.762540797138529,0.9080728968231605
27317,0.06575602854641235,0.4664805081149717
27318,0.19677628247561968,0.7897073911996422
27319,0.21555492345313063,0.7851439448496541
27320,0.22440183602521532,0.6224710355410963
27321,0.12882064437066085,0.8490233552579561
27322,0.14940376081678683,0.45221114642234106
27323,0.10765589894224636,0.8808168582289245
27324,0.22937113450474797,0.6084528216876932
27325,0.7322361972062851,0.9054601177999908
27326,0.21175947044444243,0.7533440911587783
27327,0.4911268347940683,0.8013818226037374
27328,0.4026293119193816,0.8438832481171239
27329,0.2943773075880124,0.7792767952007094
27330,0.049240325288386726,0.7926555202132535
27331,0.24158306175233188,0.7768045427343004
27332,0.10012826922077261,0.8819677736793402
27333,0.7673354728608432,0.9000187236457744
27334,0.09421039553905725,0.4096369261084116
27335,0.2783588890678463,0.7401656454039871
27336,0.18889270064448926,0.6254886294942401
27337,0.22505000526830451,0.7181236281525568
27338,0.3745124522075935,0.8151885290986849
27339,0.21161416618059475,0.6933702148733343
27340,0.1404164613357013,0.5171601905754849
27341,0.27958019744668106,0.8212875833889509
27342,0.09080099086782678,0.8575472879601552
27343,0.183003006047138,0.7608516688964031
27344,0.2727208672972518,0.8023196348644773
27345,0.1462912848401868,0.8004092548093752
27346,0.6425046108965643,0.8413457767831616
27347,0.8106226296611013,0.8981540936872225
27348,0.19971465820747453,0.7779802618476561
27349,0.15295058583045068,0.7231621841630642
27350,0.1275038782709118,0.881798212969034
27351,0.8515355461499724,0.8953700846266943
27352,0.06611814907442363,0.6965122275006839
27353,0.064369229569356,0.5787219667385236
27354,0.11679399199950863,0.8182458071977321
27355,0.7855111543153688,0.8967331645369246
27356,0.22681169051311098,0.821654474015509
27357,0.2680202941247677,0.8095585953544643
27358,0.16782384519497873,0.7817392126312849
27359,0.7726537638345866,0.9242694992765469
27360,0.19321940457188858,0.7584577021346333
27361,0.053895553875215586,0.9265246727564698
27362,0.3104683269977869,0.7801479382109585
27363,0.25633754985697627,0.7744754043879069
27364,0.13019524048587705,0.7592147360298972
27365,0.2943773075880124,0.782732300860479
27366,0.4637011995639191,0.7622209607920265
27367,0.5138347287838547,0.713126458735987
27368,0.24549522983257066,0.8137379594798382
27369,0.16371246430775083,0.6516640507921793
27370,0.08484610370686396,0.8488132454463798
27371,0.6424943993802017,0.9314731092218234
27372,0.2096389516895511,0.7718047258289584
27373,0.7338876640817609,0.8442801745701951
27374,0.11191001175467433,0.8077182293463817
